generation,best,mean,worst
0,436.2043829189838,1020.289419967154,1222.0707028749055
1,436.2043829189838,895.9800164657852,1075.1200155714948
2,436.2043829189838,835.0744797128842,1018.3301249475404
3,376.9125665577749,752.7467486524816,952.4534130824193
4,249.28956337231716,716.9653725394693,909.6129207302836
5,126.13920169621406,665.7101248299476,847.0018798686393
6,126.13920169621406,618.8976448712253,815.2651258007727
7,126.13920169621406,601.4406867889021,789.6608206354434
8,126.13920169621406,558.5016023986575,723.4576221135972
9,126.13920169621406,542.1800926805474,695.7791479257169
10,91.03259622801465,504.04598785008494,662.6065381308339
11,91.03259622801465,478.86314442158505,633.3396936918583
12,91.03259622801465,474.1883990208187,622.8530451384862
13,91.03259622801465,452.7976581937045,598.9577244857222
14,91.03259622801465,440.5853516218456,577.9999498053025
15,91.03259622801465,432.8315133524481,563.0457943596539
16,91.03259622801465,416.8525801395377,547.63263071088
17,91.03259622801465,396.7676111587097,537.0133278890141
18,91.03259622801465,391.3156392983767,527.6986885532641
19,91.03259622801465,386.2141265035981,520.2393158248054
20,62.252491486744475,366.80431660626215,491.82596019150685
21,62.252491486744475,350.49914672541826,470.61710590418227
22,62.252491486744475,350.0360230703107,467.63550187996134
23,24.660549852972736,328.70250486054437,458.3038566291864
24,24.660549852972736,324.7928463867788,453.5147109905852
25,24.660549852972736,311.6889827869522,444.12909705611503
26,24.660549852972736,302.2412368168921,438.06714600529654
27,24.660549852972736,294.01975864778854,423.0059118972556
28,24.660549852972736,290.78550498524424,420.5435447095522
29,24.660549852972736,283.5813289625146,412.40493293449026
30,24.660549852972736,271.6947479329065,404.8285614623144
31,24.660549852972736,266.62992064715604,390.91378638491267
32,24.660549852972736,266.62992064715604,390.91378638491267
33,24.660549852972736,265.0164515968217,389.25997050611977
34,24.660549852972736,264.8063848660366,378.7566339668665
35,24.660549852972736,264.8063848660366,378.7566339668665
36,24.660549852972736,254.37022355626422,375.45553015355847
37,24.660549852972736,243.87385283996616,357.9462579298122
38,24.660549852972736,232.86496943246567,348.99563827599445
39,23.450105611872004,220.70331498318916,343.7013957469403
40,23.450105611872004,209.03448293296773,341.8180832752339
41,23.450105611872004,209.03448293296773,341.8180832752339
42,23.450105611872004,197.31259639467044,339.34064649019524
43,23.450105611872004,197.31259639467044,339.34064649019524
44,23.450105611872004,196.38032440549588,334.1215051800324
45,23.450105611872004,188.95845141727855,321.6672560798048
46,23.450105611872004,188.95845141727855,321.6672560798048
47,23.450105611872004,188.54080542429674,310.2403338681936
48,23.450105611872004,188.54080542429674,310.2403338681936
49,15.635003045867961,182.64869880785022,305.31176202244
50,15.635003045867961,182.64869880785022,305.31176202244
51,15.635003045867961,180.2098107544406,300.78495643071403
52,15.635003045867961,174.94943743969293,294.40839626922104
53,15.635003045867961,165.56100512909154,286.50410745597355
54,15.635003045867961,160.7893588750814,277.9441558148816
55,15.635003045867961,157.74173783402748,270.6055351435766
