start_node,cost,execution_time
524,8276.067513728507,0.0020074001513421535
525,8404.171907363512,0.0019939998164772987
526,8406.749326084437,0.0019863001070916653
527,8359.754180199607,0.001988600008189678
528,8591.886121236168,0.0019870998803526163
529,8217.63750962598,0.0020197001285851
530,8193.55436841287,0.0020359999034553766
531,8207.809435158797,0.002001799875870347
532,8185.699961446046,0.0020399000495672226
533,8235.057048028975,0.0020210999064147472
534,8192.614974808534,0.0020057999063283205
535,8254.491499423719,0.002001299988478422
536,8298.129853507548,0.002041199943050742
537,8319.018456625465,0.002025800058618188
538,8318.651633797686,0.0019982000812888145
539,8325.150380904253,0.001990600023418665
540,8310.73525542079,0.0020097000524401665
541,8336.605897645908,0.002006199909374118
542,8371.633766658753,0.0021206000819802284
543,8335.55401769505,0.0020129999611526728
544,8283.970444410816,0.001988600008189678
545,8277.656335983154,0.001984099857509136
546,8400.708644638515,0.0019674000795930624
547,8390.005437746395,0.0019769000355154276
548,8402.457763673527,0.001998899970203638
549,8300.929309551368,0.001994699938222766
550,8341.937634473476,0.0020256999414414167
551,8367.302261137414,0.0019916000310331583
552,8188.263890594982,0.00198079994879663
553,8188.493861278294,0.001982700079679489
554,8257.865301866475,0.00198349985294044
555,8187.099298860418,0.0019857001025229692
556,8232.985072420131,0.0019918999169021845
557,8248.397274425075,0.0019983998499810696
558,8311.416913264015,0.0020221001468598843
559,8415.679579720882,0.0019817999564111233
560,8278.878003051786,0.0020073000341653824
561,8345.05129125124,0.002001199871301651
562,8338.456527233428,0.0019932000432163477
563,8356.571653507212,0.001997200073674321
564,8365.833404252247,0.0019918999169021845
565,8430.931594071939,0.002098300028592348
566,8385.649556576587,0.0020294999703764915
567,8287.072224151001,0.002043799962848425
568,8291.0690722333,0.0020483999978750944
569,8377.455839440569,0.0020388001576066017
570,8374.030518413148,0.00201339996419847
571,8441.545482981053,0.0019766001496464014
572,8353.145717652033,0.0019797999411821365
573,8361.823085354878,0.0020085000433027744
574,8368.598377644848,0.0019773999229073524
