start_node,cost,execution_time
88,58862.762823559366,0.0009723999537527561
89,58768.98169430247,0.000986600061878562
90,52712.157921224396,0.000991299981251359
91,52755.65344475812,0.0010181998368352652
92,53078.18550493714,0.0009663999080657959
93,51410.31636335835,0.0009649000130593777
94,51584.22268849175,0.0009671999141573906
95,52019.60381534271,0.0009624001104384661
96,52011.76161844149,0.0009570000693202019
97,52862.38721210421,0.0009515001438558102
98,52207.47702498722,0.0009540999308228493
99,51534.431184684,0.0009508999064564705
100,52011.76161844149,0.0009609998669475317
101,52010.36165375348,0.0009548000525683165
102,53752.49117321221,0.000960000092163682
103,52949.5019178035,0.0009546999353915453
104,52211.91003733709,0.0009562000632286072
105,52938.144824627816,0.0010778000578284264
106,52967.98700889351,0.0009890999644994736
107,53472.97015218066,0.0009770998731255531
108,53744.76630622117,0.0009680998045951128
109,53751.25448125648,0.0009706001728773117
110,51738.72170311528,0.0009633000008761883
111,53290.17248534052,0.0009616999886929989
112,53807.34938281763,0.0009664001408964396
113,52385.66378412884,0.0009602999780327082
114,53333.25924776836,0.0009602999780327082
115,53303.835519105596,0.0010116000194102526
116,54340.09928962739,0.0009749000892043114
117,53613.689879973885,0.0009652001317590475
118,53612.15747521977,0.000969399930909276
119,53498.45227798584,0.0009643000084906816
120,53369.70912469198,0.0010077999904751778
121,53382.14488083991,0.00097510009072721
122,53399.07380834548,0.0010275000240653753
123,52603.314222546804,0.0010283999145030975
124,53138.79808365526,0.0010099001228809357
125,53128.497387486444,0.0009917998686432838
126,53130.45597111548,0.000980899902060628
127,51394.784309563234,0.000974699854850769
128,52670.02262048233,0.0009716001804918051
129,53348.13856893541,0.0009587001986801624
130,53304.53636806812,0.000960600096732378
131,52645.676158610455,0.0009594999719411135
132,51347.887047026496,0.0009681000374257565
133,51215.86955926298,0.0009618999902158976
134,51244.79397950513,0.0009770998731255531
135,51188.76377140993,0.0009725999552756548
136,51128.30300100559,0.0012160001788288355
137,52914.660320207586,0.000973300077021122
138,53942.45165288226,0.0009659999050199986
139,51609.10077777626,0.0009537998121231794
140,54107.78245920152,0.0009671000298112631
141,53999.87977032813,0.0009661000221967697
142,51668.36949486861,0.0009691000450402498
143,51439.52746115607,0.0009544999338686466
144,51142.30147068045,0.0009598999749869108
145,51691.79678266233,0.001016200054436922
146,51473.554697626736,0.0009667999111115932
147,53176.81935434315,0.0009493001271039248
148,52938.52439033583,0.0009578999597579241
149,51920.650262488,0.0009592000860720873
150,52519.637492722184,0.000964100006967783
151,52998.14175275853,0.0010220999829471111
152,53197.04444593506,0.0010363999754190445
153,54469.09305247137,0.000981300137937069
154,53187.56414846705,0.0009840000420808792
155,53456.093406999695,0.0009737000800669193
156,51659.80044421252,0.000983899924904108
157,51558.65109441256,0.0009808000177145004
158,53403.87479074309,0.000981300137937069
159,53189.357981054265,0.0009750998578965664
160,53133.99488884375,0.0009712001774460077
161,51657.86070225757,0.0009651998989284039
162,53282.70379163104,0.0009635998867452145
163,51484.09580563147,0.0009706001728773117
164,51843.469349449806,0.0009691000450402498
165,52774.21276460849,0.0009705000557005405
166,51177.29337975785,0.0010011999402195215
167,53516.28384161184,0.0009802000131458044
168,49730.48516098219,0.0009755000937730074
169,53674.18239509127,0.000951400026679039
170,53577.78446942037,0.0009533001575618982
171,53523.78012668979,0.0009590999688953161
172,53552.502895719364,0.0009588000830262899
173,53147.37333418309,0.000977200223132968
174,53005.26258550398,0.0009713999461382627
175,53522.80615417006,0.0009677999187260866
176,49973.35179738452,0.0009605998639017344
177,53427.71173351913,0.0010224999859929085
178,53199.73364564896,0.0009558999445289373
179,53192.09346800961,0.0009646001271903515
180,53500.16411150266,0.0009618999902158976
181,53437.92444158362,0.000969999935477972
182,50547.879802663854,0.0010096998885273933
183,53428.17230020183,0.0009681000374257565
184,53481.597021257614,0.000954700168222189
185,53184.07575620914,0.0009582999628037214
186,50601.00491007671,0.0009544000495225191
187,53600.842578998185,0.0009610999841243029
188,49931.53349066574,0.0009556000586599112
189,49805.792910178076,0.0009560000617057085
190,53337.68980573933,0.0009546999353915453
191,52745.234051488056,0.0009570999536663294
192,52990.122248930325,0.0009679999202489853
193,49215.61251916289,0.0009570000693202019
194,49294.741639044274,0.0009524000342935324
195,51219.09099870321,0.0009575001895427704
196,50980.35291180317,0.0009573998395353556
197,53825.05000736644,0.0010897999163717031
198,52889.09368747965,0.000995200127363205
199,53060.27619171628,0.0009863998275250196
200,51417.435227972914,0.0009857001714408398
201,51192.74023594509,0.0009975999128073454
202,53667.68984259816,0.0009969999082386494
203,51543.213631175415,0.0009922999888658524
204,53014.85141040983,0.0009850000496953726
205,51536.476676898674,0.0009759000968188047
206,51712.17641146712,0.0009650001302361488
207,52979.45392429766,0.0009840000420808792
208,51257.19145327492,0.0009838000405579805
209,52981.67695417459,0.0009944001212716103
210,53792.55107699732,0.0009904999751597643
211,53821.12412354638,0.0009888000786304474
212,52013.759267057685,0.0010159001685678959
213,51769.40623285636,0.0009883998427540064
214,51762.988034572336,0.0009717999491840601
215,52698.235521121205,0.000969399930909276
216,53364.03926344394,0.0009616999886929989
217,51704.46379306058,0.0009651998989284039
218,53245.230246356834,0.0009544000495225191
219,53413.71282075684,0.0009558999445289373
220,53387.07060513094,0.0009567001834511757
221,52251.18184654958,0.0009578000754117966
222,53301.31375361412,0.0009526999201625586
223,53245.23024635684,0.0009490000084042549
224,53600.601414310695,0.0009550999384373426
225,51140.66594691368,0.0009579998441040516
226,51109.96075925595,0.0009639998897910118
227,51135.40751948163,0.0009534000419080257
228,53532.57604970152,0.001069399993866682
229,52231.7867325885,0.0009719999507069588
230,52221.48603641968,0.0009816999081522226
231,52223.444620048715,0.0009719999507069588
232,51643.86459845311,0.000989000080153346
233,53611.13554309113,0.0009757999796420336
234,51066.192983970046,0.0009830999188125134
235,51007.29210087008,0.0009730998426675797
236,53596.884159586385,0.0009808000177145004
237,51582.300838428346,0.000969999935477972
238,51670.479682104626,0.001027100021019578
239,51576.77917979051,0.0009614999871701002
240,51538.39704499446,0.0009733999613672495
241,51481.31526080023,0.0009703000541776419
242,53426.76514843348,0.0009743999689817429
243,51921.20292384652,0.0010089999996125698
244,51915.05104252208,0.0009991999249905348
245,51375.52580076664,0.0009871998336166143
246,51414.65814944552,0.0009858000557869673
247,52712.81204849422,0.0009789001196622849
248,52659.02052619239,0.0009981999173760414
249,51535.45905901129,0.0009818999096751213
250,50331.52125273777,0.0009926999919116497
251,51870.551733609995,0.0009847001638263464
252,50508.29971597632,0.0009939000010490417
253,50320.72666199206,0.000972700072452426
254,50423.4925516965,0.0009701000526547432
255,49769.13855658312,0.000973499845713377
256,50336.43242149863,0.000991299981251359
257,54721.613981890805,0.0009732998441904783
258,53482.215379534624,0.0009624999947845936
259,54761.62959272927,0.0009860999416559935
260,55101.3935669184,0.0009764998685568571
261,51990.792816888934,0.0009679000359028578
262,51985.15024026886,0.0009749999735504389
263,55094.645962184935,0.0009678998030722141
264,54813.204799854626,0.0009699000511318445
265,54807.79636161364,0.0009655000176280737
266,50973.47214843632,0.0009673999156802893
267,55057.77090186706,0.0009531001560389996
268,52728.87039516702,0.0009953000117093325
269,51703.74023171398,0.0009670001454651356
270,51574.908698452964,0.0009667000267654657
271,52178.45221468054,0.0009675000328570604
272,50455.843355033016,0.0009679999202489853
273,51064.09756186753,0.0009599998593330383
274,52027.72954023195,0.0010299000423401594
275,51973.14217291655,0.0009751999750733376
276,50298.73162954034,0.0009825997985899448
277,50300.71252556877,0.0009729999583214521
278,52475.399096488254,0.0009665000252425671
279,52376.54378768459,0.0009584000799804926
280,52691.77531250199,0.0009703999385237694
281,51148.60542649777,0.0009694001637399197
282,50133.05036604871,0.0009703999385237694
283,52550.142882499706,0.00096879992634058
284,52551.229648892426,0.0009714998304843903
285,50178.77673951037,0.0009581001941114664
286,52675.85653542678,0.00096879992634058
287,52841.27358382646,0.0009673999156802893
288,52673.174299273924,0.0009756998624652624
289,50139.39618840097,0.0009824999142438173
290,52550.016433439116,0.001172299962490797
291,52898.60478801459,0.0009781999979168177
292,52810.054284781305,0.0009751999750733376
293,53989.85408541865,0.0009623998776078224
294,53746.84254532175,0.0009651000145822763
295,52633.473168144614,0.0009699000511318445
296,52595.463113524456,0.0009753999765962362
297,52651.19577270991,0.000969800166785717
298,51650.23658070924,0.0009695999324321747
299,51723.71601185196,0.0010196000803261995
300,52699.46826760717,0.000984800048172474
301,52852.60536654749,0.0009760998655110598
302,53181.377846886506,0.0009748998563736677
303,51827.98459194065,0.0009617998730391264
304,51807.47702333564,0.000969399930909276
305,52895.41728269636,0.0010122000239789486
306,53054.141084683564,0.0009818999096751213
307,53135.24884715681,0.0009719000663608313
308,52877.16921734899,0.0009771001059561968
309,51742.93278986465,0.0009701000526547432
310,53010.18027009677,0.0009880000725388527
311,53184.82018332252,0.0009800000116229057
312,53877.6052853447,0.0009914999827742577
313,51598.84494384194,0.0009817001409828663
314,50192.7692501777,0.000984499929472804
315,54844.49560936635,0.000980899902060628
316,54856.44617879433,0.000979200005531311
317,51640.26934997838,0.0009723999537527561
